dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid,candidate_probability,_candidate_x,raw_influence
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,0,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,9554,forward,1.0,-0.0022000824495552614,0.0022000824495552614,0.23172343512882135,0.7682765648711787,0.0005744852917777457,0.01423505468020364,9554,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,1,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,27908,reverse,1.0,-0.0022000824495552614,0.0022000824495552614,0.23172343512882135,0.7682765648711787,0.0005744852917777457,0.01423505468020364,57757,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,2,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,22656,reverse,1.0,-0.0022000824495552614,0.0022000824495552614,0.23172343512882135,0.7682765648711787,0.0005744852917777457,0.01423505468020364,52505,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,3,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,20743,forward,0.0,-0.0022000824495552614,0.0022000824495552614,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,0.01423505468020364,20743,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,4,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,9292,forward,1.0,-0.0022000824495552614,0.0022000824495552614,0.23172343512882135,0.7682765648711787,0.0005744852917777457,0.01423505468020364,9292,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,5,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,9554,reverse,0.0,-0.0022000824495552614,0.0022000824495552614,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,0.01423505468020364,39403,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,6,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,20743,reverse,1.0,-0.0022000824495552614,0.0022000824495552614,0.23172343512882135,0.7682765648711787,0.0005744852917777457,0.01423505468020364,50592,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,7,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,9292,reverse,0.0,-0.0022000824495552614,0.0022000824495552614,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,0.01423505468020364,39141,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,8,gpt-4o-2024-05-13,minicpm-v-2_6,1.0,22656,forward,1.0,0.0006635770061046439,0.0006635770061046439,0.7682765648711787,0.23172343512882132,0.0005744852917777456,0.01423505468020364,22656,,,
vision_arena,Vision Arena,14,nonci,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,9,gpt-4o-2024-05-13,minicpm-v-2_6,1.0,27908,forward,1.0,0.0006635770061046439,0.0006635770061046439,0.7682765648711787,0.23172343512882132,0.0005744852917777456,0.01423505468020364,27908,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,0,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,6354,forward,0.0,-0.0028955119053478058,0.0028955119053478058,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,0.01423505468020364,6354,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,1,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,26214,reverse,1.0,-0.0028955119053478058,0.0028955119053478058,0.2489875748341324,0.7510124251658676,0.000586852994082352,0.01423505468020364,56063,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,2,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,24215,reverse,0.0,-0.0028955119053478058,0.0028955119053478058,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,0.01423505468020364,54064,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,3,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,18550,forward,1.0,-0.0028955119053478058,0.0028955119053478058,0.2489875748341324,0.7510124251658676,0.000586852994082352,0.01423505468020364,18550,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,4,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,10627,reverse,0.0,-0.0028955119053478058,0.0028955119053478058,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,0.01423505468020364,40476,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,5,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6354,reverse,1.0,-0.0028955119053478058,0.0028955119053478058,0.2489875748341324,0.7510124251658676,0.000586852994082352,0.01423505468020364,36203,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,6,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,10627,forward,1.0,-0.0028955119053478058,0.0028955119053478058,0.2489875748341324,0.7510124251658676,0.000586852994082352,0.01423505468020364,10627,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,7,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,24215,forward,1.0,-0.0028955119053478058,0.0028955119053478058,0.2489875748341324,0.7510124251658676,0.000586852994082352,0.01423505468020364,24215,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,8,claude-3-5-sonnet-20240620,minicpm-v-2_6,1.0,26214,forward,1.0,0.0028938062866045817,0.0028938062866045817,0.7510124251658675,0.24898757483413247,0.0005868529940823521,0.01423505468020364,26214,,,
vision_arena,Vision Arena,14,nonci,flip,flip,,minicpm-v-2_6,llava-v1.6-34b,9,claude-3-5-sonnet-20240620,minicpm-v-2_6,1.0,18550,reverse,1.0,0.0028938062866045817,0.0028938062866045817,0.7510124251658675,0.24898757483413247,0.0005868529940823521,0.01423505468020364,48399,,,
vision_arena,Vision Arena,14,nonci,add_pairs,add,all_pairs,minicpm-v-2_6,llava-v1.6-34b,0,minicpm-v-2_6,claude-3-haiku-20240307,,29922,reverse,0.0,-0.001394380385892599,0.001394380385892599,,,,,147,1.0,[ 0.  0.  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.],-0.001394380385892599
vision_arena,Vision Arena,14,nonci,add_pairs,add,all_pairs,minicpm-v-2_6,llava-v1.6-34b,1,claude-3-haiku-20240307,minicpm-v-2_6,,29922,forward,1.0,-0.001394380385892599,0.001394380385892599,,,,,146,1.0,[ 0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.],-0.001394380385892599
vision_arena,Vision Arena,14,nonci,add_pairs,add,all_pairs,minicpm-v-2_6,llava-v1.6-34b,2,reka-flash-preview-20240611,minicpm-v-2_6,,29961,forward,1.0,-0.0013819902366861388,0.0013819902366861388,,,,,224,1.0,[ 0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1.  0.  0.],-0.0013819902366861388
vision_arena,Vision Arena,14,nonci,add_pairs,add,all_pairs,minicpm-v-2_6,llava-v1.6-34b,3,minicpm-v-2_6,reka-flash-preview-20240611,,29961,reverse,0.0,-0.0013819902366861386,0.0013819902366861386,,,,,225,1.0,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.],-0.0013819902366861386
vision_arena,Vision Arena,14,nonci,add_pairs,add,all_pairs,minicpm-v-2_6,llava-v1.6-34b,4,minicpm-v-2_6,reka-core-20240501,,29899,reverse,0.0,-0.0013783660285794138,0.0013783660285794138,,,,,101,1.0,[ 0.  0. -1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.],-0.0013783660285794138
