dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid,candidate_probability,_candidate_x,raw_influence
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,0,openchat-3.5-0106,qwen1.5-7b-chat,1.0,49634,reverse,1.0,-0.010530879832812201,0.010530879832812201,0.5020040109619897,0.49799598903801034,0.005007858741150091,-0.3906697027995785,99572,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,1,openchat-3.5-0106,qwen1.5-7b-chat,1.0,4309,reverse,1.0,-0.010530879832812201,0.010530879832812201,0.5020040109619897,0.49799598903801034,0.005007858741150091,-0.3906697027995785,54247,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,2,openchat-3.5-0106,qwen1.5-7b-chat,1.0,32071,reverse,1.0,-0.010530879832812201,0.010530879832812201,0.5020040109619897,0.49799598903801034,0.005007858741150091,-0.3906697027995785,82009,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,3,openchat-3.5-0106,qwen1.5-7b-chat,1.0,46529,reverse,1.0,-0.010530879832812201,0.010530879832812201,0.5020040109619897,0.49799598903801034,0.005007858741150091,-0.3906697027995785,96467,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,4,qwen1.5-7b-chat,openchat-3.5-0106,0.0,49634,forward,0.0,-0.0105308798328122,0.0105308798328122,0.4979959890380103,-0.4979959890380103,0.0050078587411500905,-0.3906697027995785,49634,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,5,qwen1.5-7b-chat,openchat-3.5-0106,0.0,4309,forward,0.0,-0.0105308798328122,0.0105308798328122,0.4979959890380103,-0.4979959890380103,0.0050078587411500905,-0.3906697027995785,4309,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,6,qwen1.5-7b-chat,openchat-3.5-0106,0.0,32071,forward,0.0,-0.0105308798328122,0.0105308798328122,0.4979959890380103,-0.4979959890380103,0.0050078587411500905,-0.3906697027995785,32071,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,7,openchat-3.5-0106,gpt-4-1106-preview,1.0,9478,forward,1.0,-0.007100145680285782,0.007100145680285782,0.257187198920546,0.742812801079454,0.0019345043285939765,-0.3906697027995785,9478,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,8,gpt-4-1106-preview,openchat-3.5-0106,0.0,49069,forward,0.0,-0.007100145680285782,0.007100145680285782,0.742812801079454,-0.742812801079454,0.0019345043285939765,-0.3906697027995785,49069,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,9,openchat-3.5-0106,gpt-4-1106-preview,1.0,49069,reverse,1.0,-0.007100145680285782,0.007100145680285782,0.257187198920546,0.742812801079454,0.0019345043285939765,-0.3906697027995785,99007,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,10,openchat-3.5-0106,gpt-4-0125-preview,1.0,33736,reverse,1.0,-0.007015774561693515,0.007015774561693515,0.26316140125012916,0.7368385987498709,0.002307674690996941,-0.3906697027995785,83674,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,11,openchat-3.5-0106,gpt-4-0125-preview,1.0,28174,reverse,1.0,-0.007015774561693515,0.007015774561693515,0.26316140125012916,0.7368385987498709,0.002307674690996941,-0.3906697027995785,78112,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,12,openchat-3.5-0106,gpt-4-0125-preview,1.0,29197,reverse,1.0,-0.007015774561693515,0.007015774561693515,0.26316140125012916,0.7368385987498709,0.002307674690996941,-0.3906697027995785,79135,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,13,gpt-4-0125-preview,openchat-3.5-0106,0.0,33736,forward,0.0,-0.007015774561693515,0.007015774561693515,0.7368385987498708,-0.7368385987498708,0.002307674690996941,-0.3906697027995785,33736,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,14,openchat-3.5-0106,gpt-4-0125-preview,1.0,34141,reverse,1.0,-0.007015774561693515,0.007015774561693515,0.26316140125012916,0.7368385987498709,0.002307674690996941,-0.3906697027995785,84079,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,15,openchat-3.5-0106,gpt-4-0125-preview,1.0,22423,reverse,1.0,-0.007015774561693515,0.007015774561693515,0.26316140125012916,0.7368385987498709,0.002307674690996941,-0.3906697027995785,72361,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,16,qwen1.5-4b-chat,qwen1.5-7b-chat,1.0,42144,forward,1.0,-0.006652304187631141,0.006652304187631141,0.4191545988782222,0.5808454011217778,0.00557202232042035,-0.3906697027995785,42144,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,17,mistral-7b-instruct,qwen1.5-7b-chat,1.0,47214,forward,1.0,-0.006580223778070487,0.006580223778070487,0.413664354246357,0.586335645753643,0.0031552783104299873,-0.3906697027995785,47214,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,18,gpt-4-0314,openchat-3.5-0106,0.0,20717,forward,0.0,-0.006333029545490991,0.006333029545490991,0.6557832836862549,-0.6557832836862549,0.0023537718816106054,-0.3906697027995785,20717,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,19,openchat-3.5-0106,gpt-4-0314,1.0,2626,forward,1.0,-0.006333029545490991,0.006333029545490991,0.3442167163137451,0.6557832836862549,0.002353771881610606,-0.3906697027995785,2626,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,20,openchat-3.5-0106,gpt-4-0314,1.0,20717,reverse,1.0,-0.006333029545490991,0.006333029545490991,0.3442167163137451,0.6557832836862549,0.002353771881610606,-0.3906697027995785,70655,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,21,stripedhyena-nous-7b,qwen1.5-7b-chat,1.0,22276,reverse,1.0,-0.0062988543646353146,0.0062988543646353146,0.43917108826406354,0.5608289117359364,0.0034652726534712673,-0.3906697027995785,72214,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,22,qwen1.5-7b-chat,stripedhyena-nous-7b,0.0,22276,forward,0.0,-0.0062988543646353146,0.0062988543646353146,0.5608289117359365,-0.5608289117359365,0.0034652726534712673,-0.3906697027995785,22276,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,23,vicuna-13b,qwen1.5-7b-chat,1.0,19091,forward,1.0,-0.00619192226062019,0.00619192226062019,0.4495837062111134,0.5504162937888866,0.0030391654346040593,-0.3906697027995785,19091,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,24,openchat-3.5-0106,gpt-4-0613,1.0,14644,forward,1.0,-0.006104276238332803,0.006104276238332803,0.3687009776377249,0.6312990223622751,0.0023662595601980983,-0.3906697027995785,14644,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,25,openchat-3.5-0106,gpt-4-0613,1.0,37131,reverse,1.0,-0.006104276238332803,0.006104276238332803,0.3687009776377249,0.6312990223622751,0.0023662595601980983,-0.3906697027995785,87069,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,26,openchat-3.5-0106,gpt-4-0613,1.0,44979,reverse,1.0,-0.006104276238332803,0.006104276238332803,0.3687009776377249,0.6312990223622751,0.0023662595601980983,-0.3906697027995785,94917,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,27,qwen1.5-72b-chat,openchat-3.5-0106,0.0,12148,reverse,0.0,-0.006003936827785232,0.006003936827785232,0.6264663677134059,-0.6264663677134059,0.003054733869050149,-0.3906697027995785,62086,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,28,openchat-3.5-0106,qwen1.5-72b-chat,1.0,12148,forward,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,12148,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,29,qwen1.5-72b-chat,openchat-3.5-0106,0.0,40365,forward,0.0,-0.006003936827785232,0.006003936827785232,0.6264663677134059,-0.6264663677134059,0.003054733869050149,-0.3906697027995785,40365,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,30,openchat-3.5-0106,qwen1.5-72b-chat,1.0,40365,reverse,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,90303,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,31,openchat-3.5-0106,qwen1.5-72b-chat,1.0,17677,reverse,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,67615,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,32,qwen1.5-72b-chat,openchat-3.5-0106,0.0,43572,reverse,0.0,-0.006003936827785232,0.006003936827785232,0.6264663677134059,-0.6264663677134059,0.003054733869050149,-0.3906697027995785,93510,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,33,openchat-3.5-0106,qwen1.5-72b-chat,1.0,43572,forward,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,43572,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,34,openchat-3.5-0106,qwen1.5-72b-chat,1.0,25498,forward,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,25498,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,35,openchat-3.5-0106,qwen1.5-72b-chat,1.0,29499,reverse,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,79437,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,36,openchat-3.5-0106,qwen1.5-72b-chat,1.0,9856,forward,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,9856,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,37,openchat-3.5-0106,qwen1.5-72b-chat,1.0,14528,forward,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,14528,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,38,qwen1.5-72b-chat,openchat-3.5-0106,0.0,14528,reverse,0.0,-0.006003936827785232,0.006003936827785232,0.6264663677134059,-0.6264663677134059,0.003054733869050149,-0.3906697027995785,64466,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,39,openchat-3.5-0106,qwen1.5-72b-chat,1.0,24120,reverse,1.0,-0.006003936827785232,0.006003936827785232,0.37353363228659403,0.6264663677134059,0.0030547338690501487,-0.3906697027995785,74058,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,40,pplx-7b-online,qwen1.5-7b-chat,1.0,48269,reverse,1.0,-0.005965390345630359,0.005965390345630359,0.4694723922440954,0.5305276077559046,0.0033069416027376283,-0.3906697027995785,98207,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,41,pplx-7b-online,qwen1.5-7b-chat,1.0,16849,reverse,1.0,-0.005965390345630359,0.005965390345630359,0.4694723922440954,0.5305276077559046,0.0033069416027376283,-0.3906697027995785,66787,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,42,llama-2-7b-chat,qwen1.5-7b-chat,1.0,4437,reverse,1.0,-0.0059476305793496045,0.0059476305793496045,0.4724768859469418,0.5275231140530582,0.0031717757372558843,-0.3906697027995785,54375,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,43,llama-2-7b-chat,qwen1.5-7b-chat,1.0,20476,forward,1.0,-0.0059476305793496045,0.0059476305793496045,0.4724768859469418,0.5275231140530582,0.0031717757372558843,-0.3906697027995785,20476,,,
llm_judge_arena,Chatbot Arena LLM Judges,31,ci_aware,drop,drop,,openchat-3.5-0106,qwen1.5-7b-chat,44,mistral-medium,openchat-3.5-0106,0.0,24448,forward,0.0,-0.005933036870625434,0.005933036870625434,0.6126055180461198,-0.6126055180461198,0.002474680772130923,-0.3906697027995785,24448,,,
