dataset_key,dataset_name,target_player,direction,k,trial,exposure_index,model_a,model_b,both_active,influence_decision,rigging_decision,same_decision,influence_rows_added,rigging_rows_added,influence_success_after_step,rigging_success_after_step,influence_rank_after_step,rigging_rank_after_step,initial_rank
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,17,Jannik Sinner,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,18,Holger Rune,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,19,Hubert Hurkacz,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,20,Hubert Hurkacz,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,21,Daniil Medvedev,Taylor Fritz,True,model_b,model_a,False,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,22,Alexander Zverev,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,23,Novak Djokovic,Taylor Fritz,True,model_a,model_b,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,24,Carlos Alcaraz,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,25,Taylor Fritz,Novak Djokovic,True,model_b,model_a,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,26,Daniil Medvedev,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,27,Jannik Sinner,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,28,Alexander Zverev,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,29,Jannik Sinner,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,30,Novak Djokovic,Hubert Hurkacz,True,model_b,model_a,False,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,31,Alexander Zverev,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,32,Stefanos Tsitsipas,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,33,Daniil Medvedev,Stefanos Tsitsipas,True,model_a,model_b,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,34,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,35,Jannik Sinner,Holger Rune,True,model_a,model_b,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,36,Jannik Sinner,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,37,Holger Rune,Jannik Sinner,True,model_b,model_a,False,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,38,Carlos Alcaraz,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,39,Hubert Hurkacz,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,40,Jannik Sinner,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,41,Carlos Alcaraz,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,42,Stefanos Tsitsipas,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,43,Holger Rune,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,44,Taylor Fritz,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,45,Holger Rune,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,46,Holger Rune,Taylor Fritz,True,model_a,model_b,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,47,Taylor Fritz,Jannik Sinner,True,model_a,model_b,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,48,Alexander Zverev,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,49,Holger Rune,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,50,Hubert Hurkacz,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,51,Holger Rune,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,52,Carlos Alcaraz,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,53,Novak Djokovic,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,54,Novak Djokovic,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,55,Hubert Hurkacz,Holger Rune,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,56,Novak Djokovic,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,4,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,57,Novak Djokovic,Daniil Medvedev,True,model_b,model_a,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,58,Jannik Sinner,Holger Rune,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,59,Hubert Hurkacz,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,60,Alexander Zverev,Taylor Fritz,True,model_a,model_a,True,1,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,61,Alexander Zverev,Stefanos Tsitsipas,False,already_done,model_a,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,62,Alexander Zverev,Hubert Hurkacz,False,already_done,model_a,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,63,Hubert Hurkacz,Taylor Fritz,False,already_done,model_b,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,64,Hubert Hurkacz,Alexander Zverev,False,already_done,model_b,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,65,Jannik Sinner,Taylor Fritz,False,already_done,model_b,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,66,Andrey Rublev,Holger Rune,False,already_done,model_b,False,0,1,True,False,3,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,0,67,Daniil Medvedev,Hubert Hurkacz,False,already_done,model_b,False,0,1,True,True,3,3,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,1,Hubert Hurkacz,Holger Rune,True,model_b,model_a,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,2,Stefanos Tsitsipas,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,3,Daniil Medvedev,Jannik Sinner,True,model_b,model_a,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,4,Taylor Fritz,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,5,Hubert Hurkacz,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,6,Carlos Alcaraz,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,7,Daniil Medvedev,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,8,Daniil Medvedev,Jannik Sinner,True,model_b,model_a,False,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,9,Stefanos Tsitsipas,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,10,Alexander Zverev,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,11,Alexander Zverev,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,12,Holger Rune,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,13,Hubert Hurkacz,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,14,Stefanos Tsitsipas,Holger Rune,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,15,Hubert Hurkacz,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,16,Andrey Rublev,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,17,Andrey Rublev,Holger Rune,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,18,Novak Djokovic,Hubert Hurkacz,True,model_b,model_a,False,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,19,Jannik Sinner,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,20,Andrey Rublev,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,21,Hubert Hurkacz,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,22,Taylor Fritz,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,23,Hubert Hurkacz,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,24,Stefanos Tsitsipas,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,25,Andrey Rublev,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,26,Stefanos Tsitsipas,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,27,Stefanos Tsitsipas,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,28,Taylor Fritz,Carlos Alcaraz,True,model_a,model_b,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,29,Jannik Sinner,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,30,Novak Djokovic,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,31,Carlos Alcaraz,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,32,Alexander Zverev,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,33,Taylor Fritz,Holger Rune,True,model_a,model_b,False,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,34,Stefanos Tsitsipas,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,35,Taylor Fritz,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,36,Hubert Hurkacz,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,37,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,38,Taylor Fritz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,6,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,39,Alexander Zverev,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,40,Alexander Zverev,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,41,Novak Djokovic,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,42,Stefanos Tsitsipas,Daniil Medvedev,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,43,Daniil Medvedev,Andrey Rublev,True,model_a,model_b,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,44,Stefanos Tsitsipas,Daniil Medvedev,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,45,Novak Djokovic,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,46,Jannik Sinner,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,47,Andrey Rublev,Daniil Medvedev,True,model_b,model_a,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,48,Carlos Alcaraz,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,49,Jannik Sinner,Taylor Fritz,True,model_a,model_b,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,50,Andrey Rublev,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,51,Daniil Medvedev,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,52,Stefanos Tsitsipas,Holger Rune,True,model_a,model_b,False,1,1,False,False,5,4,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,53,Alexander Zverev,Novak Djokovic,True,model_a,model_a,True,1,1,False,True,4,3,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,1,54,Alexander Zverev,Carlos Alcaraz,False,model_a,already_done,False,1,0,True,True,3,3,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,1,Alexander Zverev,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,2,Novak Djokovic,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,3,Carlos Alcaraz,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,4,Novak Djokovic,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,5,Andrey Rublev,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,6,Stefanos Tsitsipas,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,7,Andrey Rublev,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,5,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,8,Andrey Rublev,Holger Rune,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,9,Andrey Rublev,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,10,Stefanos Tsitsipas,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,11,Hubert Hurkacz,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,12,Carlos Alcaraz,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,13,Holger Rune,Jannik Sinner,True,model_a,model_b,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,14,Andrey Rublev,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,15,Stefanos Tsitsipas,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,16,Taylor Fritz,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,17,Taylor Fritz,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,18,Jannik Sinner,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,19,Hubert Hurkacz,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,20,Jannik Sinner,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,7,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,21,Andrey Rublev,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,22,Jannik Sinner,Andrey Rublev,True,model_b,model_a,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,23,Daniil Medvedev,Hubert Hurkacz,True,model_b,model_a,False,1,1,False,False,7,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,24,Alexander Zverev,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,25,Novak Djokovic,Carlos Alcaraz,True,model_b,model_b,True,1,1,False,False,6,6,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,26,Jannik Sinner,Taylor Fritz,True,model_b,model_a,False,1,1,False,False,6,5,6
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Alexander Zverev,promote,3,2,27,Taylor Fritz,Daniil Medvedev,True,model_a,model_a,True,1,1,False,False,6,6,6
