dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,0,0.6511280205284332,Drop,0.6511280205284332,0.0,1.0,1.0
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,1,0.6509591024251635,Drop,0.6511280205284332,-0.00016891810326968848,0.9997405762032286,0.9997405762032286
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,2,0.651017885718553,Drop,0.6511280205284332,-0.00011013480988020241,0.9998308553672889,0.9998308553672889
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,3,0.6508419129017825,Drop,0.6511280205284332,-0.0002861076266507112,0.999560596967677,0.999560596967677
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,4,0.6506581067269669,Drop,0.6511280205284332,-0.0004699138014663262,0.99927830812582,0.99927830812582
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,5,0.6504660585260791,Drop,0.6511280205284332,-0.0006619620023541328,0.9989833612108769,0.9989833612108769
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,6,0.6502728973234974,Drop,0.6511280205284332,-0.0008551232049358592,0.9986867049520586,0.9986867049520586
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,7,0.6503285721565916,Drop,0.6511280205284332,-0.000799448371841649,0.9987722101543214,0.9987722101543214
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,8,0.650135705771799,Drop,0.6511280205284332,-0.0009923147566341939,0.9984760066755707,0.9984760066755707
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,9,0.6501935952346725,Drop,0.6511280205284332,-0.0009344252937607544,0.9985649130980381,0.9985649130980381
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,10,0.6499994443484485,Drop,0.6511280205284332,-0.0011285761799847416,0.998266736886751,0.998266736886751
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,11,0.6497983177460098,Drop,0.6511280205284332,-0.001329702782423392,0.9979578473963626,0.9979578473963626
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,12,0.6495899974804694,Drop,0.6511280205284332,-0.001538023047963799,0.9976379099048516,0.9976379099048516
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,13,0.6494031001860968,Drop,0.6511280205284332,-0.0017249203423364001,0.9973508737330387,0.9973508737330387
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,14,0.6494524614074378,Drop,0.6511280205284332,-0.0016755591209953735,0.9974266825137773,0.9974266825137773
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,15,0.6492642524866152,Drop,0.6511280205284332,-0.0018637680418179814,0.9971376319509251,0.9971376319509251
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,16,0.6490684893242292,Drop,0.6511280205284332,-0.0020595312042039904,0.9968369796118857,0.9968369796118857
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,17,0.6488672111243273,Drop,0.6511280205284332,-0.00226080940410589,0.9965278572986752,0.9965278572986752
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,18,0.6486629118428303,Drop,0.6511280205284332,-0.0024651086856029014,0.996214095219551,0.996214095219551
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,19,0.648459018540788,Drop,0.6511280205284332,-0.002669001987645192,0.9959009566421683,0.9959009566421683
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,20,0.6482570625384751,Drop,0.6511280205284332,-0.0028709579899580673,0.9955907933625279,0.9955907933625279
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,21,0.6482727420600619,Drop,0.6511280205284332,-0.002855278468371303,0.9956148739136521,0.9956148739136521
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,22,0.6480736856994502,Drop,0.6511280205284332,-0.0030543348289829853,0.9953091638929865,0.9953091638929865
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,23,0.6478793560163681,Drop,0.6511280205284332,-0.0032486645120650692,0.9950107130861477,0.9950107130861477
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,24,0.6476793676240614,Drop,0.6511280205284332,-0.003448652904371796,0.9947035716546602,0.9947035716546602
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,25,0.6474807140290622,Drop,0.6511280205284332,-0.0036473064993710613,0.9943984801999289,0.9943984801999289
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,random,0,0.6511280205284332,Drop,0.6511280205284332,0.0,1.0,1.0
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,random,1,0.6511700353631558,Drop,0.6511280205284332,4.201483472254797e-05,1.0000645262274053,1.0000645262274053
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,random,2,0.651162973221671,Drop,0.6511280205284332,3.495269323783301e-05,1.0000536802166946,1.0000536802166946
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,random,3,0.6511624427944857,Drop,0.6511280205284332,3.442226605243626e-05,1.0000528655885896,1.0000528655885896
