dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,0,0.6511280205284332,Drop,0.6511280205284332,0.0,1.0,1.0
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,1,0.6509591024251641,Drop,0.6511280205284332,-0.00016891810326913337,0.9997405762032295,0.9997405762032295
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,2,0.6507826814689002,Drop,0.6511280205284332,-0.0003453390595330452,0.999469629552645,0.999469629552645
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,3,0.6505984322840496,Drop,0.6511280205284332,-0.0005295882443836497,0.9991866603376186,0.9991866603376186
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,4,0.6504060133022067,Drop,0.6511280205284332,-0.0007220072262265065,0.9988911439786594,0.9988911439786594
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,5,0.6502050660769126,Drop,0.6511280205284332,-0.0009229544515205745,0.9985825299750247,0.9985825299750247
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,6,0.6499952146105823,Drop,0.6511280205284332,-0.0011328059178509209,0.9982602408710171,0.9982602408710171
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,7,0.6497841943819448,Drop,0.6511280205284332,-0.001343826146488425,0.9979361567861911,0.9979361567861911
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,8,0.6495662271228381,Drop,0.6511280205284332,-0.0015617934055951466,0.9976014034777252,0.9976014034777252
arena55k,Chatbot Arena 55k,kendall_tau,drop,drop,,greedy,9,0.6493411126038189,Drop,0.6511280205284332,-0.0017869079246143338,0.9972556734339828,0.9972556734339828
