dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,0,0.6457859129767275,Drop,0.6457859129767275,0.0,1.0,1.0
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,1,0.6455596171420924,Drop,0.6457859129767275,-0.00022629583463507075,0.9996495807200377,0.9996495807200377
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,2,0.6453226489627232,Drop,0.6457859129767275,-0.0004632640140043165,0.9992826353057642,0.9992826353057642
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,3,0.645074510070915,Drop,0.6457859129767275,-0.0007114029058125082,0.9988983920343921,0.9988983920343921
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,4,0.6448146760742595,Drop,0.6457859129767275,-0.0009712369024680312,0.9984960388838598,0.9984960388838598
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,5,0.6445425959138807,Drop,0.6457859129767275,-0.0012433170628467494,0.9980747225390598,0.9980747225390598
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,6,0.6442576912753358,Drop,0.6457859129767275,-0.0015282217013916632,0.997633547479617,0.997633547479617
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,7,0.6439966335379381,Drop,0.6457859129767275,-0.0017892794387893707,0.9972292993655719,0.9972292993655719
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,8,0.6437252486015036,Drop,0.6457859129767275,-0.0020606643752238973,0.9968090595756025,0.9968090595756025
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,9,0.6434432335412436,Drop,0.6457859129767275,-0.002342679435483941,0.9963723590304325,0.9963723590304325
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,10,0.6431502841230908,Drop,0.6457859129767275,-0.0026356288536366623,0.9959187266233668,0.9959187266233668
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,11,0.6428460957767677,Drop,0.6457859129767275,-0.0029398171999598377,0.995447690727088,0.995447690727088
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,12,0.6425303646893917,Drop,0.6457859129767275,-0.0032555482873357633,0.9949587808871063,0.9949587808871063
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,13,0.6422027890286531,Drop,0.6457859129767275,-0.0035831239480743626,0.9944515297158495,0.9944515297158495
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,14,0.6418630703045288,Drop,0.6457859129767275,-0.0039228426721986676,0.9939254750012795,0.9939254750012795
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,15,0.6415109148786018,Drop,0.6457859129767275,-0.004274998098125704,0.993380162044074,0.993380162044074
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,16,0.6411451696147009,Drop,0.6457859129767275,-0.004640743362026578,0.9928138052119545,0.9928138052119545
