dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,0,0.6457859129767275,Drop,0.6457859129767275,0.0,1.0,1.0
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,1,0.6455596171420928,Drop,0.6457859129767275,-0.00022629583463473768,0.9996495807200383,0.9996495807200383
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,2,0.6453226489627231,Drop,0.6457859129767275,-0.0004632640140044275,0.9992826353057641,0.9992826353057641
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,3,0.6454107548443948,Drop,0.6457859129767275,-0.0003751581323326869,0.9994190673336255,0.9994190673336255
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,4,0.6451634979166371,Drop,0.6457859129767275,-0.0006224150600904199,0.9990361897842871,0.9990361897842871
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,5,0.6449043951000677,Drop,0.6457859129767275,-0.0008815178766597986,0.9986349688667,0.9986349688667
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,6,0.6446328787849507,Drop,0.6457859129767275,-0.0011530341917768139,0.9982145256367363,0.9982145256367363
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,7,0.6443483528971343,Drop,0.6457859129767275,-0.0014375600795931698,0.9977739370730978,0.9977739370730978
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,8,0.6444401345646574,Drop,0.6457859129767275,-0.0013457784120700644,0.9979160610582744,0.9979160610582744
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,9,0.644179819043261,Drop,0.6457859129767275,-0.001606093933466446,0.9975129622662978,0.9975129622662978
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,10,0.6439089610027486,Drop,0.6457859129767275,-0.0018769519739788576,0.997093538375083,0.997093538375083
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,11,0.6436272425488843,Drop,0.6457859129767275,-0.0021586704278432345,0.9966572971251526,0.9966572971251526
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,12,0.6433343440189087,Drop,0.6457859129767275,-0.0024515689578188393,0.9962037435184697,0.9962037435184697
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,13,0.6430299449905226,Drop,0.6457859129767275,-0.0027559679862049213,0.995732381380849,0.995732381380849
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,14,0.6427137254196051,Drop,0.6457859129767275,-0.0030721875571223523,0.9952427151237145,0.9952427151237145
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,15,0.6423853669163909,Drop,0.6457859129767275,-0.0034005460603365734,0.9947342517202615,0.9947342517202615
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,16,0.6420445541700317,Drop,0.6457859129767275,-0.0037413588066957937,0.9942065029113903,0.9942065029113903
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,17,0.6416909765313875,Drop,0.6457859129767275,-0.004094936445339981,0.9936589876566608,0.9936589876566608
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,18,0.6417622897719722,Drop,0.6457859129767275,-0.0040236232047552445,0.9937694162664396,0.9937694162664396
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,19,0.6418345351919525,Drop,0.6457859129767275,-0.003951377784774945,0.993881288356754,0.993881288356754
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,20,0.641907719143114,Drop,0.6457859129767275,-0.0038781938336135413,0.993994613763349,0.993994613763349
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,21,0.6419818475630832,Drop,0.6457859129767275,-0.0038040654136443086,0.9941094016806443,0.9941094016806443
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,22,0.6420569259495191,Drop,0.6457859129767275,-0.0037289870272083636,0.994225660621769,0.994225660621769
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,23,0.6421329593333612,Drop,0.6457859129767275,-0.0036529536433662635,0.9943433983771369,0.9943433983771369
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,24,0.6422099522512102,Drop,0.6457859129767275,-0.0035759607255172465,0.9944626219716779,0.9944626219716779
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,greedy,25,0.6422879087167552,Drop,0.6457859129767275,-0.003498004259972265,0.9945833376205927,0.9945833376205927
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,0,0.6457859129767275,Drop,0.6457859129767275,0.0,1.0,1.0
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,1,0.6457855459233478,Drop,0.6457859129767275,-3.6705337969067386e-07,0.9999994316175496,0.9999994316175496
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,2,0.6457799453329082,Drop,0.6457859129767275,-5.9676438193267956e-06,0.9999907590987982,0.9999907590987982
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,3,0.6457771309891688,Drop,0.6457859129767275,-8.781987558714732e-06,0.9999864010852788,0.9999864010852788
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,4,0.6459017703057345,Drop,0.6457859129767275,0.00011585732900698531,1.0001794051661377,1.0001794051661377
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,5,0.6458862686996315,Drop,0.6457859129767275,0.00010035572290401085,1.000155400916755,1.000155400916755
llm_judge_arena,Chatbot Arena LLM Judges,kendall_tau,drop,drop,,random,6,0.645884864076902,Drop,0.6457859129767275,9.895110017454911e-05,1.000153225857341,1.000153225857341
