dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,0,0.7810248661679087,Drop,0.7810248661679087,0.0,1.0,1.0
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,1,0.7815515081743563,Drop,0.7810248661679087,0.0005266420064475863,1.0006742960810346,1.0006742960810346
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,2,0.782329747938615,Drop,0.7810248661679087,0.001304881770706312,1.0016707301229841,1.0016707301229841
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,3,0.7766543845714622,Drop,0.7810248661679087,-0.004370481596446485,0.9944041709992023,0.9944041709992023
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,4,0.7670463092469364,Drop,0.7810248661679087,-0.013978556920972274,0.9821022895345728,0.9821022895345728
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,5,0.7569922852203151,Drop,0.7810248661679087,-0.02403258094759353,0.9692294291915324,0.9692294291915324
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,6,0.7606278826731813,Drop,0.7810248661679087,-0.020396983494727405,0.9738843353415814,0.9738843353415814
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,7,0.7480705719584732,Drop,0.7810248661679087,-0.03295429420943552,0.9578063444111256,0.9578063444111256
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,8,0.7500614798013945,Drop,0.7810248661679087,-0.03096338636651419,0.9603554410265632,0.9603554410265632
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,9,0.752350322180514,Drop,0.7810248661679087,-0.028674543987394663,0.9632860037759283,0.9632860037759283
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,10,0.7360009446333029,Drop,0.7810248661679087,-0.04502392153460577,0.9423527681576706,0.9423527681576706
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,11,0.7193734920618043,Drop,0.7810248661679087,-0.06165137410610433,0.9210634939082077,0.9210634939082077
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,12,0.6975150517870643,Drop,0.7810248661679087,-0.08350981438084437,0.8930766253441014,0.8930766253441014
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,13,0.6717526440671827,Drop,0.7810248661679087,-0.10927222210072596,0.8600912380205394,0.8600912380205394
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,14,0.6428276355141493,Drop,0.7810248661679087,-0.13819723065375933,0.8230565547396426,0.8230565547396426
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,15,0.6131103414372397,Drop,0.7810248661679087,-0.16791452473066892,0.7850074536620838,0.7850074536620838
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,16,0.5859483309243938,Drop,0.7810248661679087,-0.19507653524351487,0.7502300583582491,0.7502300583582491
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,17,0.5825085124391702,Drop,0.7810248661679087,-0.19851635372873844,0.7458258215224861,0.7458258215224861
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,18,0.5407924130337021,Drop,0.7810248661679087,-0.2402324531342066,0.6924138224780154,0.6924138224780154
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,19,0.5392680521858535,Drop,0.7810248661679087,-0.24175681398205517,0.6904620781560609,0.6904620781560609
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,20,0.5391196943176055,Drop,0.7810248661679087,-0.24190517185030314,0.6902721253457542,0.6902721253457542
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,21,0.5379523013324281,Drop,0.7810248661679087,-0.24307256483548056,0.6887774315968788,0.6887774315968788
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,22,0.5377795634565495,Drop,0.7810248661679087,-0.24324530271135913,0.688556263381421,0.688556263381421
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,23,0.537843188881226,Drop,0.7810248661679087,-0.24318167728668272,0.6886377274005995,0.6886377274005995
webdev_arena,WebDev Arena,kendall_tau,drop,drop,,greedy,24,0.5379065774786015,Drop,0.7810248661679087,-0.24311828868930718,0.6887188881934517,0.6887188881934517
